Day,Month,Cases,Label
23,2,647,CN
22,2,826,CN
21,2,891,CN
20,2,394,CN
19,2,1750,CN
18,2,1890,CN
17,2,2052,CN
16,2,2007,CN
15,2,2538,CN
14,2,4156,CN
13,2,15141,CN
12,2,2028,CN
11,2,2490,CN
10,2,2974,CN
9,2,2607,CN
8,2,3418,CN
7,2,3160,CN
6,2,3727,CN
5,2,3872,CN
4,2,3237,CN
3,2,2812,CN
2,2,2590,CN
1,2,2095,CN
31,1,1980,CN
30,1,1740,CN
29,1,1466,CN
28,1,1753,CN
27,1,787,CN
26,1,665,CN
25,1,441,CN
24,1,259,CN
23,1,97,CN
22,1,140,CN
21,1,151,CN
20,1,19,CN
19,1,136,CN
18,1,17,CN
17,1,4,CN
16,1,0,CN
15,1,0,CN
14,1,0,CN
13,1,0,CN
12,1,0,CN
11,1,0,CN
10,1,0,CN
9,1,0,CN
8,1,0,CN
7,1,0,CN
6,1,0,CN
5,1,15,CN
4,1,0,CN
3,1,17,CN
2,1,0,CN
1,1,0,CN
31,12,27,CN
24,3,0,CO
23,3,25,CO
22,3,52,CO
21,3,30,CO
20,3,26,CO
19,3,37,CO
18,3,8,CO
17,3,12,CO
16,3,11,CO
15,3,18,CO
14,3,7,CO
12,3,6,CO
10,3,2,CO
7,3,1,CO
24,3,0,CG
23,3,0,CG
22,3,1,CG
21,3,0,CG
20,3,0,CG
19,3,2,CG
18,3,0,CG
17,3,0,CG
16,3,1,CG
24,3,24,CR
23,3,17,CR
22,3,4,CR
21,3,26,CR
20,3,18,CR
19,3,19,CR
18,3,9,CR
17,3,6,CR
16,3,8,CR
15,3,1,CR
14,3,3,CR
13,3,1,CR
12,3,9,CR
11,3,4,CR
10,3,4,CR
9,3,4,CR
7,3,1,CR
24,3,0,CI
23,3,8,CI
22,3,3,CI
21,3,5,CI
20,3,3,CI
19,3,1,CI
18,3,0,CI
17,3,1,CI
16,3,0,CI
15,3,3,CI
12,3,1,CI
24,3,71,HR
23,3,29,HR
22,3,80,HR
21,3,22,HR
20,3,23,HR
19,3,12,HR
18,3,13,HR
17,3,8,HR
16,3,11,HR
15,3,6,HR
14,3,6,HR
13,3,9,HR
12,3,3,HR
9,3,1,HR
8,3,1,HR
7,3,1,HR
6,3,1,HR
4,3,1,HR
3,3,1,HR
2,3,2,HR
1,3,0,HR
29,2,2,HR
28,2,1,HR
27,2,1,HR
26,2,1,HR
25,2,0,HR
24,2,0,HR
23,2,0,HR
22,2,0,HR
21,2,0,HR
20,2,0,HR
19,2,0,HR
18,2,0,HR
17,2,0,HR
16,2,0,HR
15,2,0,HR
14,2,0,HR
13,2,0,HR
12,2,0,HR
11,2,0,HR
10,2,0,HR
9,2,0,HR
8,2,0,HR
7,2,0,HR
6,2,0,HR
5,2,0,HR
4,2,0,HR
3,2,0,HR
2,2,0,HR
1,2,0,HR
31,1,0,HR
30,1,0,HR
29,1,0,HR
28,1,0,HR
27,1,0,HR
26,1,0,HR
25,1,0,HR
24,1,0,HR
23,1,0,HR
22,1,0,HR
21,1,0,HR
20,1,0,HR
19,1,0,HR
18,1,0,HR
17,1,0,HR
16,1,0,HR
15,1,0,HR
14,1,0,HR
13,1,0,HR
12,1,0,HR
11,1,0,HR
10,1,0,HR
9,1,0,HR
8,1,0,HR
7,1,0,HR
6,1,0,HR
5,1,0,HR
4,1,0,HR
3,1,0,HR
2,1,0,HR
1,1,0,HR
31,12,0,HR
24,3,5,CU
23,3,10,CU
22,3,4,CU
21,3,5,CU
20,3,5,CU
19,3,4,CU
18,3,3,CU
15,3,0,CU
14,3,1,CU
12,3,3,CU
24,3,21,CY
23,3,11,CY
22,3,17,CY
21,3,9,CY
20,3,0,CY
19,3,18,CY
18,3,0,CY
17,3,10,CY
16,3,9,CY
15,3,7,CY
14,3,8,CY
12,3,4,CY
10,3,2,CY
24,3,71,CZ
23,3,170,CZ
22,3,91,CZ
21,3,210,CZ
20,3,172,CZ
19,3,88,CZ
18,3,90,CZ
17,3,46,CZ
16,3,84,CZ
15,3,64,CZ
14,3,34,CZ
13,3,22,CZ
12,3,31,CZ
11,3,23,CZ
10,3,8,CZ
9,3,6,CZ
8,3,7,CZ
7,3,7,CZ
6,3,4,CZ
5,3,3,CZ
4,3,0,CZ
3,3,2,CZ
2,3,3,CZ
1,3,0,CZ
29,2,0,CZ
28,2,0,CZ
27,2,0,CZ
26,2,0,CZ
25,2,0,CZ
24,2,0,CZ
23,2,0,CZ
22,2,0,CZ
21,2,0,CZ
20,2,0,CZ
19,2,0,CZ
18,2,0,CZ
17,2,0,CZ
16,2,0,CZ
15,2,0,CZ
14,2,0,CZ
13,2,0,CZ
12,2,0,CZ
11,2,0,CZ
10,2,0,CZ
9,2,0,CZ
8,2,0,CZ
7,2,0,CZ
6,2,0,CZ
5,2,0,CZ
4,2,0,CZ
3,2,0,CZ
2,2,0,CZ
1,2,0,CZ
31,1,0,CZ
30,1,0,CZ
29,1,0,CZ
28,1,0,CZ
27,1,0,CZ
26,1,0,CZ
25,1,0,CZ
24,1,0,CZ
23,1,0,CZ
22,1,0,CZ
21,1,0,CZ
20,1,0,CZ
19,1,0,CZ
18,1,0,CZ
17,1,0,CZ
16,1,0,CZ
15,1,0,CZ
14,1,0,CZ
13,1,0,CZ
12,1,0,CZ
11,1,0,CZ
10,1,0,CZ
9,1,0,CZ
8,1,0,CZ
7,1,0,CZ
6,1,0,CZ
5,1,0,CZ
4,1,0,CZ
3,1,0,CZ
2,1,0,CZ
1,1,0,CZ
31,12,0,CZ
24,3,0,CD
23,3,3,CD
22,3,9,CD
21,3,0,CD
20,3,0,CD
19,3,11,CD
18,3,0,CD
17,3,1,CD
16,3,0,CD
15,3,0,CD
14,3,1,CD
11,3,1,CD
24,3,65,DK
23,3,69,DK
22,3,71,DK
21,3,104,DK
20,3,36,DK
19,3,91,DK
18,3,92,DK
17,3,57,DK
16,3,48,DK
15,3,23,DK
14,3,128,DK
13,3,160,DK
12,3,252,DK
11,3,151,DK
10,3,75,DK
9,3,7,DK
8,3,8,DK
7,3,3,DK
6,3,10,DK
5,3,2,DK
4,3,3,DK
3,3,1,DK
2,3,1,DK
1,3,1,DK
29,2,1,DK
28,2,0,DK
27,2,1,DK
26,2,0,DK
25,2,0,DK
24,2,0,DK
23,2,0,DK
22,2,0,DK
21,2,0,DK
20,2,0,DK
19,2,0,DK
18,2,0,DK
17,2,0,DK
16,2,0,DK
15,2,0,DK
14,2,0,DK
13,2,0,DK
12,2,0,DK
11,2,0,DK
10,2,0,DK
9,2,0,DK
8,2,0,DK
7,2,0,DK
6,2,0,DK
5,2,0,DK
4,2,0,DK
3,2,0,DK
2,2,0,DK
1,2,0,DK
31,1,0,DK
30,1,0,DK
29,1,0,DK
28,1,0,DK
27,1,0,DK
26,1,0,DK
25,1,0,DK
24,1,0,DK
23,1,0,DK
22,1,0,DK
21,1,0,DK
20,1,0,DK
19,1,0,DK
18,1,0,DK
17,1,0,DK
16,1,0,DK
15,1,0,DK
14,1,0,DK
13,1,0,DK
12,1,0,DK
11,1,0,DK
10,1,0,DK
9,1,0,DK
8,1,0,DK
7,1,0,DK
6,1,0,DK
5,1,0,DK
4,1,0,DK
3,1,0,DK
2,1,0,DK
1,1,0,DK
31,12,0,DK
24,3,2,DJ
23,3,0,DJ
22,3,0,DJ
21,3,0,DJ
20,3,0,DJ
19,3,1,DJ
24,3,0,DM
23,3,1,DM
24,3,43,DO
23,3,90,DO
22,3,78,DO
21,3,13,DO
20,3,0,DO
19,3,10,DO
18,3,0,DO
17,3,0,DO
16,3,0,DO
15,3,0,DO
14,3,6,DO
10,3,3,DO
7,3,1,DO
2,3,1,DO
1,3,0,DO
29,2,0,DO
28,2,0,DO
27,2,0,DO
26,2,0,DO
25,2,0,DO
24,2,0,DO
23,2,0,DO
22,2,0,DO
21,2,0,DO
20,2,0,DO
19,2,0,DO
18,2,0,DO
17,2,0,DO
16,2,0,DO
15,2,0,DO
14,2,0,DO
13,2,0,DO
12,2,0,DO
11,2,0,DO
10,2,0,DO
9,2,0,DO
8,2,0,DO
7,2,0,DO
6,2,0,DO
5,2,0,DO
4,2,0,DO
3,2,0,DO
2,2,0,DO
1,2,0,DO
31,1,0,DO
30,1,0,DO
29,1,0,DO
28,1,0,DO
27,1,0,DO
26,1,0,DO
25,1,0,DO
24,1,0,DO
23,1,0,DO
22,1,0,DO
21,1,0,DO
20,1,0,DO
19,1,0,DO
18,1,0,DO
17,1,0,DO
16,1,0,DO
15,1,0,DO
14,1,0,DO
13,1,0,DO
12,1,0,DO
11,1,0,DO
10,1,0,DO
9,1,0,DO
8,1,0,DO
7,1,0,DO
6,1,0,DO
5,1,0,DO
4,1,0,DO
3,1,0,DO
2,1,0,DO
1,1,0,DO
31,12,0,DO
24,3,192,EC
23,3,257,EC
22,3,106,EC
21,3,227,EC
20,3,31,EC
19,3,57,EC
18,3,53,EC
17,3,21,EC
16,3,9,EC
15,3,5,EC
14,3,6,EC
11,3,2,EC
10,3,1,EC
9,3,1,EC
6,3,3,EC
5,3,3,EC
3,3,1,EC
2,3,5,EC
1,3,1,EC
29,2,0,EC
28,2,0,EC
27,2,0,EC
26,2,0,EC
25,2,0,EC
24,2,0,EC
23,2,0,EC
22,2,0,EC
21,2,0,EC
20,2,0,EC
19,2,0,EC
18,2,0,EC
17,2,0,EC
16,2,0,EC
15,2,0,EC
14,2,0,EC
13,2,0,EC
12,2,0,EC
11,2,0,EC
10,2,0,EC
9,2,0,EC
8,2,0,EC
7,2,0,EC
6,2,0,EC
5,2,0,EC
4,2,0,EC
3,2,0,EC
2,2,0,EC
1,2,0,EC
31,1,0,EC
30,1,0,EC
29,1,0,EC
28,1,0,EC
27,1,0,EC
26,1,0,EC
25,1,0,EC
24,1,0,EC
23,1,0,EC
22,1,0,EC
21,1,0,EC
20,1,0,EC
19,1,0,EC
18,1,0,EC
17,1,0,EC
16,1,0,EC
15,1,0,EC
14,1,0,EC
13,1,0,EC
12,1,0,EC
11,1,0,EC
10,1,0,EC
9,1,0,EC
8,1,0,EC
7,1,0,EC
6,1,0,EC
5,1,0,EC
4,1,0,EC
3,1,0,EC
2,1,0,EC
1,1,0,EC
31,12,0,EC
24,3,33,EG
23,3,9,EG
22,3,29,EG
21,3,46,EG
20,3,14,EG
19,3,30,EG
18,3,40,EG
17,3,16,EG
16,3,17,EG
15,3,0,EG
14,3,13,EG
13,3,20,EG
12,3,1,EG
11,3,4,EG
10,3,6,EG
9,3,34,EG
7,3,12,EG
6,3,1,EG
2,3,1,EG
1,3,0,EG
29,2,0,EG
28,2,0,EG
27,2,0,EG
26,2,0,EG
25,2,0,EG
24,2,0,EG
23,2,0,EG
22,2,0,EG
21,2,0,EG
20,2,0,EG
19,2,0,EG
18,2,0,EG
17,2,0,EG
16,2,0,EG
15,2,1,EG
14,2,0,EG
13,2,0,EG
12,2,0,EG
11,2,0,EG
10,2,0,EG
9,2,0,EG
8,2,0,EG
7,2,0,EG
6,2,0,EG
5,2,0,EG
4,2,0,EG
3,2,0,EG
2,2,0,EG
1,2,0,EG
31,1,0,EG
30,1,0,EG
29,1,0,EG
28,1,0,EG
27,1,0,EG
26,1,0,EG
25,1,0,EG
24,1,0,EG
23,1,0,EG
22,1,0,EG
21,1,0,EG
20,1,0,EG
19,1,0,EG
18,1,0,EG
17,1,0,EG
16,1,0,EG
15,1,0,EG
14,1,0,EG
13,1,0,EG
12,1,0,EG
11,1,0,EG
10,1,0,EG
9,1,0,EG
8,1,0,EG
7,1,0,EG
6,1,0,EG
5,1,0,EG
4,1,0,EG
3,1,0,EG
2,1,0,EG
1,1,0,EG
31,12,0,EG
24,3,2,SV
23,3,0,SV
22,3,0,SV
21,3,2,SV
20,3,0,SV
19,3,1,SV
24,3,3,GQ
23,3,0,GQ
22,3,2,GQ
21,3,0,GQ
20,3,1,GQ
19,3,2,GQ
18,3,0,GQ
17,3,0,GQ
16,3,0,GQ
15,3,1,GQ
24,3,0,ER
23,3,0,ER
22,3,1,ER
24,3,26,EE
23,3,20,EE
22,3,23,EE
21,3,16,EE
20,3,9,EE
19,3,33,EE
18,3,20,EE
17,3,34,EE
16,3,56,EE
15,3,36,EE
14,3,52,EE
13,3,11,EE
12,3,3,EE
9,3,3,EE
7,3,5,EE
6,3,3,EE
4,3,1,EE
2,3,0,EE
1,3,0,EE
29,2,0,EE
28,2,1,EE
27,2,0,EE
26,2,0,EE
25,2,0,EE
24,2,0,EE
23,2,0,EE
22,2,0,EE
21,2,0,EE
20,2,0,EE
19,2,0,EE
18,2,0,EE
17,2,0,EE
16,2,0,EE
15,2,0,EE
14,2,0,EE
13,2,0,EE
12,2,0,EE
11,2,0,EE
10,2,0,EE
9,2,0,EE
8,2,0,EE
7,2,0,EE
6,2,0,EE
5,2,0,EE
4,2,0,EE
3,2,0,EE
2,2,0,EE
1,2,0,EE
31,1,0,EE
30,1,0,EE
29,1,0,EE
28,1,0,EE
27,1,0,EE
26,1,0,EE
25,1,0,EE
24,1,0,EE
23,1,0,EE
22,1,0,EE
21,1,0,EE
20,1,0,EE
19,1,0,EE
18,1,0,EE
17,1,0,EE
16,1,0,EE
15,1,0,EE
14,1,0,EE
13,1,0,EE
12,1,0,EE
11,1,0,EE
10,1,0,EE
9,1,0,EE
8,1,0,EE
7,1,0,EE
6,1,0,EE
5,1,0,EE
4,1,0,EE
3,1,0,EE
2,1,0,EE
1,1,0,EE
31,12,0,EE
24,3,0,SZ
23,3,3,SZ
22,3,0,SZ
21,3,0,SZ
20,3,0,SZ
19,3,0,SZ
18,3,0,SZ
17,3,0,SZ
16,3,0,SZ
15,3,1,SZ
24,3,0,ET
23,3,2,ET
22,3,0,ET
21,3,2,ET
20,3,1,ET
19,3,1,ET
18,3,0,ET
17,3,1,ET
16,3,3,ET
15,3,0,ET
14,3,1,ET
24,3,3,FO
23,3,23,FO
22,3,12,FO
21,3,8,FO
20,3,72,FO
24,3,1,FJ
23,3,1,FJ
22,3,1,FJ
21,3,0,FJ
20,3,1,FJ
24,3,74,FI
23,3,105,FI
22,3,71,FI
21,3,50,FI
20,3,31,FI
19,3,50,FI
18,3,47,FI
17,3,5,FI
16,3,57,FI
15,3,55,FI
13,3,96,FI
12,3,19,FI
10,3,10,FI
9,3,11,FI
7,3,7,FI
6,3,5,FI
4,3,1,FI
2,3,3,FI
1,3,0,FI
29,2,1,FI
28,2,0,FI
27,2,1,FI
26,2,0,FI
25,2,0,FI
24,2,0,FI
23,2,0,FI
22,2,0,FI
21,2,0,FI
20,2,0,FI
19,2,0,FI
18,2,0,FI
17,2,0,FI
16,2,0,FI
15,2,0,FI
14,2,0,FI
13,2,0,FI
12,2,0,FI
11,2,0,FI
10,2,0,FI
9,2,0,FI
8,2,0,FI
7,2,0,FI
6,2,0,FI
5,2,0,FI
4,2,0,FI
3,2,0,FI
2,2,0,FI
1,2,0,FI
31,1,0,FI
30,1,1,FI
29,1,0,FI
28,1,0,FI
27,1,0,FI
26,1,0,FI
25,1,0,FI
24,1,0,FI
23,1,0,FI
22,1,0,FI
21,1,0,FI
20,1,0,FI
19,1,0,FI
18,1,0,FI
17,1,0,FI
16,1,0,FI
15,1,0,FI
14,1,0,FI
13,1,0,FI
12,1,0,FI
11,1,0,FI
10,1,0,FI
9,1,0,FI
8,1,0,FI
7,1,0,FI
6,1,0,FI
5,1,0,FI
4,1,0,FI
3,1,0,FI
2,1,0,FI
1,1,0,FI
31,12,0,FI
24,3,3838,FR
23,3,1559,FR
22,3,1847,FR
21,3,1617,FR
20,3,1861,FR
19,3,1404,FR
18,3,1097,FR
17,3,1210,FR
16,3,924,FR
15,3,838,FR
14,3,785,FR
13,3,595,FR
12,3,497,FR
11,3,372,FR
10,3,286,FR
9,3,410,FR
8,3,103,FR
7,3,190,FR
6,3,138,FR
5,3,73,FR
4,3,34,FR
3,3,48,FR
2,3,30,FR
1,3,43,FR
29,2,19,FR
28,2,21,FR
27,2,3,FR
26,2,2,FR
25,2,0,FR
24,2,0,FR
23,2,0,FR
22,2,0,FR
21,2,0,FR
20,2,0,FR
19,2,0,FR
18,2,0,FR
17,2,1,FR
16,2,0,FR
15,2,0,FR
14,2,0,FR
13,2,0,FR
12,2,0,FR
11,2,0,FR
10,2,0,FR
9,2,0,FR
8,2,5,FR
7,2,0,FR
6,2,0,FR
5,2,0,FR
4,2,0,FR
3,2,0,FR
2,2,0,FR
1,2,0,FR
31,1,1,FR
30,1,1,FR
29,1,1,FR
28,1,0,FR
27,1,0,FR
26,1,0,FR
25,1,3,FR
24,1,0,FR
23,1,0,FR
22,1,0,FR
21,1,0,FR
20,1,0,FR
19,1,0,FR
18,1,0,FR
17,1,0,FR
16,1,0,FR
15,1,0,FR
14,1,0,FR
13,1,0,FR
12,1,0,FR
11,1,0,FR
10,1,0,FR
9,1,0,FR
8,1,0,FR
7,1,0,FR
6,1,0,FR
5,1,0,FR
4,1,0,FR
3,1,0,FR
2,1,0,FR
1,1,0,FR
31,12,0,FR
24,3,5,PYF
23,3,1,PYF
22,3,2,PYF
21,3,12,PYF
20,3,0,PYF
19,3,3,PYF
24,3,0,GA
23,3,3,GA
22,3,0,GA
21,3,0,GA
20,3,0,GA
19,3,2,GA
18,3,0,GA
17,3,0,GA
16,3,0,GA
15,3,0,GA
13,3,1,GA
24,3,1,GM
23,3,0,GM
22,3,0,GM
21,3,0,GM
20,3,0,GM
19,3,0,GM
18,3,1,GM
24,3,7,GE
23,3,5,GE
22,3,6,GE
21,3,3,GE
20,3,6,GE
19,3,0,GE
18,3,1,GE
17,3,3,GE
16,3,0,GE
15,3,0,GE
14,3,5,GE
13,3,1,GE
12,3,1,GE
11,3,8,GE
10,3,2,GE
9,3,1,GE
8,3,3,GE
6,3,6,GE
5,3,0,GE
2,3,0,GE
1,3,1,GE
29,2,1,GE
28,2,0,GE
27,2,1,GE
26,2,0,GE
25,2,0,GE
24,2,0,GE
23,2,0,GE
22,2,0,GE
21,2,0,GE
20,2,0,GE
19,2,0,GE
18,2,0,GE
17,2,0,GE
16,2,0,GE
15,2,0,GE
14,2,0,GE
13,2,0,GE
12,2,0,GE
11,2,0,GE
10,2,0,GE
9,2,0,GE
8,2,0,GE
7,2,0,GE
6,2,0,GE
5,2,0,GE
4,2,0,GE
3,2,0,GE
2,2,0,GE
1,2,0,GE
31,1,0,GE
30,1,0,GE
29,1,0,GE
28,1,0,GE
27,1,0,GE
26,1,0,GE
25,1,0,GE
24,1,0,GE
23,1,0,GE
22,1,0,GE
21,1,0,GE
20,1,0,GE
19,1,0,GE
18,1,0,GE
17,1,0,GE
16,1,0,GE
15,1,0,GE
14,1,0,GE
13,1,0,GE
12,1,0,GE
11,1,0,GE
10,1,0,GE
9,1,0,GE
8,1,0,GE
7,1,0,GE
6,1,0,GE
5,1,0,GE
4,1,0,GE
3,1,0,GE
2,1,0,GE
1,1,0,GE
31,12,0,GE
24,3,4438,DE
23,3,3311,DE
22,3,3276,DE
21,3,4049,DE
20,3,5940,DE
19,3,1042,DE
18,3,1144,DE
17,3,1174,DE
16,3,1043,DE
15,3,733,DE
14,3,693,DE
13,3,802,DE
12,3,271,DE
11,3,157,DE
10,3,237,DE
9,3,55,DE
8,3,163,DE
7,3,284,DE
6,3,138,DE
5,3,66,DE
4,3,39,DE
3,3,28,DE
2,3,18,DE
1,3,54,DE
29,2,10,DE
28,2,26,DE
27,2,4,DE
26,2,2,DE
25,2,0,DE
24,2,0,DE
23,2,0,DE
22,2,0,DE
21,2,0,DE
20,2,0,DE
19,2,0,DE
18,2,0,DE
17,2,0,DE
16,2,0,DE
15,2,0,DE
14,2,0,DE
13,2,0,DE
12,2,2,DE
11,2,0,DE
10,2,0,DE
9,2,0,DE
8,2,1,DE
7,2,1,DE
6,2,0,DE
5,2,0,DE
4,2,2,DE
3,2,1,DE
2,2,1,DE
1,2,2,DE
31,1,1,DE
30,1,0,DE
29,1,3,DE
28,1,1,DE
27,1,0,DE
26,1,0,DE
25,1,0,DE
24,1,0,DE
23,1,0,DE
22,1,0,DE
21,1,0,DE
20,1,0,DE
19,1,0,DE
18,1,0,DE
17,1,0,DE
16,1,0,DE
15,1,0,DE
14,1,0,DE
13,1,0,DE
12,1,0,DE
11,1,0,DE
10,1,0,DE
9,1,0,DE
8,1,0,DE
7,1,0,DE
6,1,0,DE
5,1,0,DE
4,1,0,DE
3,1,0,DE
2,1,0,DE
1,1,0,DE
31,12,0,DE
24,3,3,GH
23,3,3,GH
22,3,5,GH
21,3,5,GH
20,3,4,GH
19,3,1,GH
18,3,0,GH
17,3,4,GH
16,3,0,GH
15,3,0,GH
13,3,2,GH
24,3,0,GI
23,3,5,GI
22,3,0,GI
21,3,0,GI
20,3,10,GI
24,3,71,EL
23,3,94,EL
22,3,35,EL
21,3,31,EL
20,3,46,EL
19,3,31,EL
18,3,35,EL
17,3,21,EL
16,3,103,EL
15,3,38,EL
14,3,57,EL
13,3,34,EL
12,3,9,EL
11,3,6,EL
10,3,11,EL
9,3,7,EL
8,3,21,EL
7,3,13,EL
6,3,22,EL
5,3,3,EL
2,3,0,EL
1,3,3,EL
29,2,1,EL
28,2,2,EL
27,2,1,EL
26,2,0,EL
25,2,0,EL
24,2,0,EL
23,2,0,EL
22,2,0,EL
21,2,0,EL
20,2,0,EL
19,2,0,EL
18,2,0,EL
17,2,0,EL
16,2,0,EL
15,2,0,EL
14,2,0,EL
13,2,0,EL
12,2,0,EL
11,2,0,EL
10,2,0,EL
9,2,0,EL
8,2,0,EL
7,2,0,EL
6,2,0,EL
5,2,0,EL
4,2,0,EL
3,2,0,EL
2,2,0,EL
1,2,0,EL
31,1,0,EL
30,1,0,EL
29,1,0,EL
28,1,0,EL
27,1,0,EL
26,1,0,EL
25,1,0,EL
24,1,0,EL
23,1,0,EL
22,1,0,EL
21,1,0,EL
20,1,0,EL
19,1,0,EL
18,1,0,EL
17,1,0,EL
16,1,0,EL
15,1,0,EL
14,1,0,EL
13,1,0,EL
12,1,0,EL
11,1,0,EL
10,1,0,EL
9,1,0,EL
8,1,0,EL
7,1,0,EL
6,1,0,EL
5,1,0,EL
4,1,0,EL
3,1,0,EL
2,1,0,EL
1,1,0,EL
31,12,0,EL
24,3,2,GL
23,3,0,GL
22,3,0,GL
21,3,0,GL
20,3,2,GL
24,3,0,GD
23,3,1,GD
24,3,2,GU
23,3,12,GU
22,3,1,GU
21,3,2,GU
20,3,9,GU
19,3,3,GU
24,3,1,GT
23,3,2,GT
22,3,4,GT
21,3,4,GT
20,3,1,GT
19,3,2,GT
18,3,0,GT
17,3,5,GT
16,3,0,GT
15,3,1,GT
24,3,3,GG
23,3,16,GG
22,3,0,GG
21,3,0,GG
20,3,1,GG
24,3,0,GN
23,3,0,GN
22,3,0,GN
21,3,1,GN
20,3,0,GN
19,3,0,GN
18,3,0,GN
17,3,0,GN
15,3,0,GN
14,3,1,GN
24,3,1,GY
23,3,0,GY
22,3,0,GY
21,3,0,GY
20,3,0,GY
19,3,1,GY
18,3,0,GY
17,3,0,GY
16,3,3,GY
13,3,1,GY
24,3,3,HT
23,3,0,HT
22,3,0,HT
21,3,0,HT
20,3,2,HT
24,3,0,VA
23,3,0,VA
22,3,0,VA
21,3,0,VA
20,3,0,VA
19,3,0,VA
18,3,0,VA
17,3,0,VA
16,3,0,VA
7,3,1,VA
24,3,3,HN
23,3,1,HN
22,3,2,HN
21,3,0,HN
20,3,12,HN
19,3,3,HN
18,3,1,HN
17,3,2,HN
16,3,3,HN
14,3,1,HN
12,3,2,HN
24,3,20,HU
23,3,36,HU
22,3,46,HU
21,3,0,HU
20,3,12,HU
19,3,23,HU
18,3,0,HU
17,3,11,HU
16,3,8,HU
15,3,6,HU
14,3,9,HU
13,3,3,HU
12,3,1,HU
11,3,3,HU
10,3,1,HU
